"Num","Technician","Internal ID","Trip ID","Name","Description","Start Date","Start Time","End Time","Location Name","locid","Address","City","State","ZIP","Area","Zone","Repeat Interval","Next Trip Scheduled","Last Cleaned Faucet Count",
"3","Tristan Long Sac","L0005","3970001","T005-04 - Line Cleaning","Service Friday AM access preferred *Please clean Fort Rock Brewing at this account*","01/09/2020","09:28","10:25","Folsom State Slickers (Folsom/Gold Lake)","1070721","705 Gold Lake Dr Ste 200 ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","9",
"4","Tristan Long Sac","L0005","12541","T005-04 - Line Cleaning","ian@chicagofire.com","01/09/2020","10:32","11:31","Chicago Fire West (Folsom/Sutter)","2172","614 Sutter Street ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","7",
"5","Tristan Long Sac","L0005","4004007","T005-04 - Line Cleaning","","01/09/2020","11:31","12:43","Powerhouse Pub (Folsom/Sutter Street)","3868","614 Sutter Street D ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","15",
"6","Tristan Long Sac","L0005","3970004","T005-04 - Line Cleaning","the owners name is Mark and his number is 916-671-2413. on Friday's, he can let us in at 1pm if we call him ahead of time. he said he only lives 7 minutes away.","01/09/2020","12:48","14:08","Gaslight Company (Folsom/Sutter)","1019221","718 Sutter Street ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","14",
"1","Tristan Long Sac","L0005","14272","T005-05 - Line Cleaning","*Please clean Fort Rock Brewing at this account*  6:15 access","01/10/2020","06:00","07:14","Purple Place Bar & Grill (El Dorado Hills/Green Valley)","3890","363 Green Valley Rd ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","14",
"2","Tristan Long Sac","L0005","3970104","T005-05 - Line Cleaning","","01/10/2020","07:21","08:02","Friends With Benedicts (El Dorado Hills/Francisco)","1037729","2201 Francisco Dr #110 ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","8",
"3","Tristan Long Sac","L0005","3970103","T005-05 - Line Cleaning","","01/10/2020","08:09","09:27","El Dorado Saloon (El Dorado Hills/Embarcadero)","2456","879 Embarcadero Dr ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","15",
"4","Tristan Long Sac","L0005","14633","T005-05 - Line Cleaning","Warning: biting ants","01/10/2020","09:40","10:44","Serrano Golf And Country Club (El Dorado Hills/Serrano Pky)","4251","5005 Serrano Pky ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","4",
"5","Tristan Long Sac","L0005","12463","T005-05 - Line Cleaning","mgmt@eatcascada.com; eatcascada2@yahoo.com","01/10/2020","10:56","11:33","Cascada (El Dorado Hills/Francisco)","2094","2222 Francisco Dr ","El Dorado Hills","CA","95762","Sacramento","CA08","Every 2 weeks on Friday","03/06/2020","5",
"1","Tristan Long Sac","L0005","3970273","T005-06 - Line Cleaning","*Please clean Fort Rock Brewing at this account*","04/08/2019","07:30","07:54","Dos Coyotes Border Cafe (Folsom/Folsom)","5067","13385 Folsom Boulevard ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","3",
"2","Tristan Long Sac","L0005","3970279","T005-06 - Line Cleaning","Clean and bill IND lines at this account","10/07/2019","07:59","08:51","Skipolinis (Folsom/Blue Ravine)","4311","191 Blue Ravine Rd ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","7",
"3","Tristan Long Sac","L0005","3970274","T005-06 - Line Cleaning","","04/08/2019","08:57","09:46","Taqueria Taco Loco (Folsom/Blue Ravine)","4536","195 Blue Ravine Rd ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","10",
"4","Tristan Long Sac","L0005","3970272","T005-06 - Line Cleaning","","04/08/2019","09:54","10:53","Chilis (Folsom/Iron Point)","2183","161 Iron Point Rd ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","12",
"5","Tristan Long Sac","L0005","3970287","T005-06 - Line Cleaning","","04/08/2019","10:59","11:14","Djs Grill & Deli (Folsom/Folsom)","1017246","13000 Folsom Boulevard ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","2",
"6","Tristan Long Sac","L0005","5062747","T005-06 - Line Cleaning","","01/13/2020","11:15","12:16","Harry's Sport Bar & Grill (Folsom/Iron Point)","1097495","303 Iron Point Rd ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","13",
"7","Tristan Long Sac","L0005","3970285","T005-06 - Line Cleaning","*Please clean Fort Rock Brewing at this account*","04/08/2019","12:21","12:55","Pronto Pizzeria (Folsom/Iron Point)","3880","299 Iron Point Rd ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","6",
"8","Tristan Long Sac","L0005","3970288","T005-06 - Line Cleaning","","04/08/2019","13:03","13:23","I Love Teriyaki & Sushi (Folsom/Blue Ravine)","2863","185 Blue Ravine Rd ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","5",
"1","Tristan Long Sac","L0005","4003884","T005-07 - Line Cleaning","*Please clean Fort Rock Brewing at this account*","01/14/2020","07:00","08:11","The Cliff House Of Folsom (Folsom/Greenback Lane)","4447","9900 Greenback Lane ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","10",
"2","Tristan Long Sac","L0005","14126","T005-07 - Line Cleaning","angie@petesrandb.com","01/14/2020","08:20","09:42","Petes Brewhouse (Folsom/Folsom Auburn)","3745","6608 Folsom-Auburn Road ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","17",
"3","Tristan Long Sac","L0005","4025872","T005-07 - Line Cleaning","Closed Mondays","02/11/2020","09:37","10:16","La Calle  (Folsom/Folsom Auburn)","2468","6608 Folsom Auburn Road 1 ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","8",
"4","Tristan Long Sac","L0005","3970108","T005-07 - Line Cleaning","Prefers Tuesday at 10am.","01/14/2020","09:54","11:13","Manderes (Folsom/E Bidwell)","3260","1004 E Bidwell Street 600 ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","16",
"5","Tristan Long Sac","L0005","4004016","T005-07 - Line Cleaning","8:30am-12pm & 3:30pm","01/14/2020","11:25","12:11","VFW (Folsom/Forrest)","4784","1300 Forrest St ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","8",
"6","Tristan Long Sac","L0005","2316309","T005-07 - Line Cleaning","Kasey 916-801-3838.  any day is good, Thursday or Friday preferred.","01/28/2020","12:19","12:48","Eagles (Folsom/Scott)","1043922","215 Scott St ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","4",
"7","Tristan Long Sac","L0005","13779","T005-07 - Line Cleaning",""Moose Lodge  tc7moose@yahoo.com"","01/14/2020","12:53","13:25","Moose Lodge (Folsom/Scott)","3401","203 Scott St ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","4",
"1","Tristan Long Sac","L0005","4221626","T005-08 - Line Cleaning","","01/15/2020","07:00","07:31","Forklift Grocery by Nugget Markets (Cameron Park/Coach)","1095246","3333 Coach Ln ","Cameron  Park","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","02/26/2020","3",
"2","Tristan Long Sac","L0005","12005","T005-08 - Line Cleaning","cameronpark@americanfood.com; cameronpark@appleamerican.com","01/15/2020","07:36","08:46","Applebees (Cameron Park/Coach)","1642","3281 Coach Ln ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","02/26/2020","8",
"3","Tristan Long Sac","L0005","3990255","T005-08 - Line Cleaning","access 9am, out by 11am","01/15/2020","08:56","09:51","The Breakroom (Shingle Springs/S Shingle)","1021612","4131 S Shingle Rd 7 ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","02/26/2020","12",
"4","Tristan Long Sac","L0005","14208","T005-08 - Line Cleaning","*Please clean Fort Rock Brewing at this account*","01/29/2020","11:16","12:43","Pjs  Roadhouse (Placerville/Mother Lodge)","3826","5641 Mother Lodge Dr ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Wednesday","02/26/2020","15",
"5","Tristan Long Sac","L0005","13582","T005-08 - Line Cleaning","dan@drylan.com","01/15/2020","12:59","13:28","Los Pinos (Shingle Springs/Palmer)","3204","3420 Palmer Rd ","Shingle Springs","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","02/26/2020","5",
"6","Tristan Long Sac","L0005","1421229","T005-08 - Line Cleaning","Clean and bill Sapporo at this location","01/15/2020","13:33","13:49","Yuki Sushi (Cameron Park/Palmer)","1016793","3470 Palmer Drive 1 ","Cameron Park","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","02/26/2020","1",
"1","Tristan Long Sac","L0005","3996022","T005-09 - Line Cleaning","","05/23/2019","07:00","08:40","BJ's Brewhouse (Folsom/E Bidwell)","1827","2730 E Bidwell St ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","02/27/2020","18",
"2","Tristan Long Sac","L0005","5026718","T005-09 - Line Cleaning","Access before 3pm Monday, Wednesday, & Friday","01/16/2020","08:42","09:29","Bel Air (Folsom/E Bidwell)","1103765","2760 E Bidwell St ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","02/27/2020","11",
"3","Tristan Long Sac","L0005","13470","T005-09 - Line Cleaning","sdoherty@lorestaurants.com Do not service Loomis Basin at this account","01/16/2020","09:36","10:26","Land Ocean (Folsom/E Bidwell)","3094","2720 E Bidwell St ","Folsom","CA","95630","Sacramento","CA05","Every 4 weeks on Thursday","03/12/2020","8",
"4","Tristan Long Sac","L0005","15189","T005-09 - Line Cleaning","Viscontisristorante@gmail.com","01/16/2020","10:31","11:00","Visconti's Ristorante (Folsom/E Bidwell)","4805","2700 E Bidwell Street 700 ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","02/27/2020","4",
"5","Tristan Long Sac","L0005","14903","T005-09 - Line Cleaning","wfyu2@yahoo.com","01/16/2020","11:00","11:17","Taiko Sushi (Folsom/E Bidwell)","4521","2700 E Bidwell Street ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","02/27/2020","4",
"6","Tristan Long Sac","L0005","1490928","T005-09 - Line Cleaning","nelish@sacpizzaco.com","01/16/2020","11:17","11:36","Sacramento Pizza Company (Folsom/East Bidwell)","1017263","2700 East Bidwell Street 500 ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","02/27/2020","3",
"7","Tristan Long Sac","L0005","1490938","T005-09 - Line Cleaning","Mon or Wed 10-10:30am","10/24/2019","11:42","12:13","Thai Paradise (Folsom/East Bidwell)","1017265","2770 East Bidwell Street 100 ","Folsom","CA","95630","Sacramento","CA05","Every 2 weeks on Thursday","02/27/2020","6",
"1","Tristan Long Sac","L0005","12640","T005-10 - Line Cleaning","","01/17/2020","08:00","08:51","Cold Springs Golf (Placerville/Clubhouse)","2271","6500 Clubhouse Dr ","Placerville","CA","95667","Sacramento","CA08","Every 2 weeks on Friday","02/28/2020","8",
"2","Tristan Long Sac","L0005","5373445","T005-10 - Line Cleaning","8am or 9am access Jackie: 916-728-0447 Brandon: 530-416-0511 Text the day before **CLEAN ALL LINES THIS CYCLE**","01/03/2020","09:10","11:05","Jack Russell Brewery (Placerville/Main)","1041231","209 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 4 weeks on Friday","02/28/2020","29",
"3","Tristan Long Sac","L0005","4003702","T005-10 - Line Cleaning","8am or 9am access Steve: (503) 522-0041 Text only Jackie: 916-728-0447 Brandon: 530-416-0511 **DO NOT CLEAN JACK RUSSELL LINES THIS CYCLE**","01/17/2020","09:10","11:05","Jack Russell Brewery (Placerville/Main)","1041231","209 Main St ","Placerville","CA","95667","Sacramento","CA08","Every 4 weeks on Friday","03/13/2020","3",
"4","Tristan Long Sac","L0005","3970147","T005-10 - Line Cleaning","","10/25/2019","11:47","12:18","American River Pizza & Grill (Cool/CA-49)","1618","2966 Ca-49 ","Cool","CA","95614","Sacramento","CA08","Every 2 weeks on Friday","02/28/2020","7",
"5","Tristan Long Sac","L0005","3970148","T005-10 - Line Cleaning","","10/25/2019","12:23","12:53","Milestone Saloon (Cool/Hwy 49)","1053892","2968 Hwy 49 Unit F ","Cool","CA","95614","Sacramento","CA08","Every 2 weeks on Friday","02/28/2020","5",
"6","Tristan Long Sac","L0005","4975164","T005-10 - Line Cleaning","access time at 7am or after 2pm","12/20/2019","12:58","13:48","Connies Pilot Hill Stop (Pilot Hill/Hwy 49)","1103278","4400 Highway 49 #A ","Pilot Hill","CA","95664","Sacramento","CA08","Every 2 weeks on Friday","02/28/2020","5",
"1","Tristan Long Sac","L0005","14438","T008-08 - Line Cleaning","*Please clean Fort Rock Brewing at this account* Somebody onsite at 8am. Access 8am-10am","02/12/2020","08:00","10:00","Round Table (Cameron Park/Coach)","4056","3370 Coach Ln ","Cameron Park","CA","95682","Sacramento","CA08","Every 2 weeks on Wednesday","02/26/2020","10",
"1","Nicholas Zahursky Sac","Z0002","3997237","T004-01 - Line Cleaning","","09/16/2019","05:30","07:30","2M - Burgers & Brew (Sacramento/R)","1984","1409 R Street 105 ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","39",
"2","Nicholas Zahursky Sac","Z0002","3997243","T004-01 - Line Cleaning","","05/27/2019","07:35","08:58","2M - Iron Horse Tavern (Sacramento/15th)","7587","1800 15th Street Suite B","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","38",
"3","Nicholas Zahursky Sac","Z0002","5091701","T004-01 - Line Cleaning","Monday-Saturday access 7:30am, out by 11am.","02/18/2020","08:58","09:24","BAWK! Fried Chicken (Sacramento/R)","1109558","1409 R St Suite 102 ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Tuesday","03/03/2020","5",
"4","Nicholas Zahursky Sac","Z0002","3991180","T004-01 - Line Cleaning","9am access","09/02/2019","09:14","10:22","Streets Of London (West Sacramento/Lake Washington)","4440","2200 Lake Washington Blvd ","West Sacramento","CA","95801","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","20",
"5","Nicholas Zahursky Sac","Z0002","1844955","T004-01 - Line Cleaning","Service time 9-11am","05/27/2019","10:39","11:51","2M - Uncle Vito's (Sacramento/15th)","1031966","1800 15th Street Suite E ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","13",
"6","Nicholas Zahursky Sac","Z0002","4029530","T004-01 - Line Cleaning","access m-fr 10am-2pm out at 2pm back door access (suite F)","05/27/2019","11:51","12:37","2M - The Snug Bar (Sacramento/15th)","1083857","1800 15th Street Ste F ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","5",
"7","Nicholas Zahursky Sac","Z0002","11934","T004-01 - Line Cleaning","Access Tuesday-Friday, 10am-4pm","01/06/2020","12:43","13:32","2M - Ace of Spades (Sacramento/R)","1571","1417 R St ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Monday","03/02/2020","22",
"1","Nicholas Zahursky Sac","Z0002","12655","T004-02 - Line Cleaning","Mon-Fri 2:30am-10:30am access Paul 916-990-7546","10/29/2019","05:30","07:16","Parkwest Casino Cordova (Rancho Cordova/Prospect)","2286","2801 Prospect Park Dr ","Rancho Cordova","CA","95670","Sacramento","CA05","Every 2 weeks on Tuesday","03/03/2020","14",
"2","Nicholas Zahursky Sac","Z0002","4004245","T004-02 - Line Cleaning","","01/07/2020","11:42","12:34","Maya Traditional Mexican Cuisine (Sacramento/Bercut)","1071592","455 Bercut Dr ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Tuesday","03/03/2020","9",
"3","Nicholas Zahursky Sac","Z0002","4003659","T004-02 - Line Cleaning","Prefer Monday  Access 11am and done 12pm.","01/07/2020","12:44","14:14","Cheers Bar & Grill (Sacramento/W El Camino)","2141","1620 W El Camino Avenue ","Sacramento","CA","95833","Sacramento","CA05","Every 2 weeks on Tuesday","03/03/2020","12",
"4","Nicholas Zahursky Sac","Z0002","5418076","T004-02 - Line Cleaning","","01/07/2020","14:14","14:59","Mezcal Grill (Sacramento/W El Camino Real)","1112289","1620 W El Camino Real #172 ","Sacramento","CA","95833","Sacramento","CA05","Every 2 weeks on Tuesday","03/03/2020","6",
"1","Nicholas Zahursky Sac","Z0002","12729","T004-03 - Line Cleaning","info@deveersclub.com","05/01/2019","08:00","09:34","2M - De Veres Irish Pub (Sacramento/L)","2358","1521 L St ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Wednesday","03/04/2020","29",
"2","Nicholas Zahursky Sac","Z0002","3985349","T004-03 - Line Cleaning","01247 code for keg room access  access time must arrive between 6:30-7am","01/22/2020","08:46","10:03","Sheraton Grand Hotel (Sacramento/J)","4276","1230 J St ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Wednesday","03/04/2020","6",
"3","Nicholas Zahursky Sac","Z0002","1381889","T004-03 - Line Cleaning","howdy@goldfieldtradingpost.com; will@thearteryfoundation.com","05/01/2019","09:40","10:27","2M - Goldfield Trading Post (Sacramento/J)","1016101","1630 J Street ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Wednesday","03/04/2020","13",
"4","Nicholas Zahursky Sac","Z0002","14821","T004-03 - Line Cleaning","Someone onsite at 10 Done by 11:30","01/08/2020","10:33","11:33","Streets Pub and Grub (Sacramento/J)","4439","1804 J St ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Wednesday","03/04/2020","17",
"5","Nicholas Zahursky Sac","Z0002","3991288","T004-03 - Line Cleaning","Must be out by 3pm","02/19/2020","11:38","15:00","Mangos Burger Bar (Sacramento/K)","2779","1930 K St ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Wednesday","03/04/2020","16",
"6","Nicholas Zahursky Sac","Z0002","12078","T004-03 - Line Cleaning","depotaccounting@yahoo.com (should be used for the Depot as well)","05/01/2019","12:43","14:13","2M - Badlands (Sacramento/K)","1714","2003 K St ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Wednesday","03/04/2020","24",
"7","Nicholas Zahursky Sac","Z0002","12738","T004-03 - Line Cleaning","tarynthruyou32@gmail.com","05/01/2019","14:19","15:49","2M - Depot (Sacramento/K)","2367","2001 K St ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Wednesday","03/04/2020","20",
"8","Nicholas Zahursky Sac","Z0002","3991266","T004-03 - Line Cleaning","","05/01/2019","15:54","16:39","2M - Sidetrax (Sacramento/K)","1072073","2007 K St ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Wednesday","03/04/2020","7",
"1","Nicholas Zahursky Sac","Z0002","1494200","T004-04 - Line Cleaning","*Please clean Fort Rock Brewing at this account*","01/09/2020","06:00","08:02","2M - Twin Peaks Arden Arcade (Sacramento/Howe)","1017417","535 Howe Avenue ","Sacramento","CA","95825","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","31",
"2","Nicholas Zahursky Sac","Z0002","3990368","T004-04 - Line Cleaning","","02/20/2020","08:11","09:32","Chilis (Sacramento/Arden)","1036006","2029 Arden Way ","Sacramento","CA","95762","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","12",
"3","Nicholas Zahursky Sac","Z0002","12945","T004-04 - Line Cleaning","*Please clean Fort Rock Brewing at this account* M-F 9am, out by 11am","02/20/2020","09:00","11:00","2M - Fieldhouse (Sacramento/Fulton)","2574","1310 Fulton Ave. ","Sacramento","CA","95816","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","26",
"4","Nicholas Zahursky Sac","Z0002","192639","T004-04 - Line Cleaning","*Please clean Fort Rock Brewing at this account*  Prefers Tuesday 9:30am access, out by 11am Text Kyle the day before for earlier than 9:00am access.  Kyle: (916)548-4848","03/05/2020","09:30","11:00","Pitch and Fiddle (Sacramento/La Riviera)","11179","8704 La Riviera Dr. ","Sacramento","CA","95826","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","14",
"5","Nicholas Zahursky Sac","Z0002","12433","T004-04 - Line Cleaning","Access 10am, out by 11am. No Friday or Saturday access.","01/23/2020","10:00","11:00","2M - Capitol Beer and Taproom (Sacramento/Fair Oaks)","2064","2222 Fair Oaks Blvd ","Sacramento","CA","95825","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","13",
"6","Nicholas Zahursky Sac","Z0002","14271","T004-04 - Line Cleaning","Phillip.samson@livenation.com  No Monday or Tuesday access.","01/23/2020","12:40","13:17","2M - Punch Line (Sacramento/Arden)","3889","2100 Arden Way ","Sacramento","CA","95801","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","21",
"7","Nicholas Zahursky Sac","Z0002","3997123","T004-04 - Line Cleaning","No Weekend Access Access after Lunch","03/05/2020","13:30","15:00","2M - Mountain Mikes (Sacramento/La Riviera)","3466","7660 La Riviera Dr ","Sacramento","CA","95826","Sacramento","CA05","Every 2 weeks on Thursday","03/05/2020","16",
"1","Nicholas Zahursky Sac","Z0002","3984976","T004-05 - Line Cleaning","Key Access - Alarm Code 1234 OFF  Nick Zahursky has the key","01/10/2020","06:00","07:36","2M - Bar West (Sacramento/J)","1727","2724 J St ","Sacramento","CA","95816","Sacramento","CA05","Every 2 weeks on Friday","03/06/2020","27",
"2","Nicholas Zahursky Sac","Z0002","14642","T004-05 - Line Cleaning","Please collect email","01/10/2020","07:46","09:11","Shady Lady Saloon (Sacramento/R)","4260","1409 R St ","Sacramento","CA","95811","Sacramento","CA05","Every 2 weeks on Friday","03/06/2020","12",
"3","Nicholas Zahursky Sac","Z0002","1493100","T004-05 - Line Cleaning","*Please clean Fort Rock Brewing at this account*  Acces 9am, Must be out by 11am","02/21/2020","09:00","11:00","2M - CAPs Pizza and Tap House (Sacramento/La Riviera)","3066","8760 La Riviera Dr ","Sacramento","CA","95826","Sacramento","CA05","Every 2 weeks on Friday","03/06/2020","26",
"4","Nicholas Zahursky Sac","Z0002","3908472","T004-05 - Line Cleaning","Please service all products and bill to the account. Please text Ken the morning of to confirm APPT. (916) 737-2739","01/24/2020","09:17","10:36","2M - Device Brewing (Sacramento/R)","1089534","1610 R Street Suite 145 ","Sacramento","CA","95811","Sacramento","CA05","Every 8 weeks on Friday","03/20/2020","36",
"5","Nicholas Zahursky Sac","Z0002","14320","T004-05 - Line Cleaning","hello@theredrabbit.net","01/10/2020","10:45","11:33","2M - Red Rabbit (Sacramento/J)","3938","2718 J St ","Sacramento","CA","95816","Sacramento","CA05","Every 2 weeks on Friday","03/06/2020","12",
"6","Nicholas Zahursky Sac","Z0002","3970175","T004-05 - Line Cleaning","Gain access through Centro, use exit door by bathrooms to go upstairs.","01/10/2020","12:58","13:56","2M - Blue Cue (Sacramento/28th)","1861","1004 28th St ","Sacramento","CA","95816","Sacramento","CA05","Every 2 weeks on Friday","03/06/2020","14",
"7","Nicholas Zahursky Sac","Z0002","2316326","T004-05 - Line Cleaning","jkwiecinska@theelkstower Padlock 1926 Elevator Code: LL,P,2,4,4 Tuesday - Friday. someone onsite at 10am","01/24/2020","13:47","14:47","2M - Elks Tower Casino (Sacramento/11th)","1041882","921 11th St ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Friday","03/06/2020","8",
"1","Nicholas Zahursky Sac","Z0002","1490484","T004-06 - Line Cleaning","*Please clean Fort Rock Brewing at this account*","05/06/2019","07:00","08:30","2M - Station 16 (Sacramento/16th)","1017399","1118 16th Street ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","23",
"2","Nicholas Zahursky Sac","Z0002","3970173","T004-06 - Line Cleaning","","05/06/2019","08:35","10:50","2M - Firestone Public House (Sacramento/16th)","2595","1132 16th St ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","57",
"3","Nicholas Zahursky Sac","Z0002","3970174","T004-06 - Line Cleaning","","01/13/2020","10:58","12:42","2M - Coin Op Gameroom (Sacramento/9th)","2270","1109 9th St ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","30",
"4","Nicholas Zahursky Sac","Z0002","13134","T004-06 - Line Cleaning","info@harlows.com  12pm Monday  Daniel Harlows mobile: 916-601-4448  Thursday only service","02/10/2020","12:00","13:09","2M - Harlows (Sacramento/J)","2763","2708 J St ","Sacramento","CA","95816","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","11",
"5","Nicholas Zahursky Sac","Z0002","15212","T004-06 - Line Cleaning","M-F  8:30am-11am or 2pm-5pm  TXT Wilfredo for access:(916)442-6770  Enter using side door in patio area.","01/13/2020","12:49","13:41","Petes 7 (Sacramento/J)","4828","828 J St ","Sacramento","CA","95814","Sacramento","CA05","Every 2 weeks on Monday","03/09/2020","11",
"1","Nicholas Zahursky Sac","Z0002","4520639","T004-07 - Line Cleaning","Mon-Wed access 6am-9am","11/05/2019","07:30","08:36","Zocalo University Village (Sacramento/Howe)","1098438","466 Howe Ave ","Sacramento","CA","95825","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","18",
"2","Nicholas Zahursky Sac","Z0002","3985453","T004-07 - Line Cleaning","1pmaccess","01/14/2020","08:41","09:05","Poke Noke (Sacramento/Fair Oaks)","1059827","2254 Fair Oaks Blvd ","Sacramento","CA","95825","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","5",
"3","Nicholas Zahursky Sac","Z0002","3985473","T004-07 - Line Cleaning","","01/14/2020","09:11","09:43","Pieology (Sacramento/Howe)","1027094","488 Howe Avenue ","Sacramento","CA","95825","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","6",
"4","Nicholas Zahursky Sac","Z0002","3969916","T004-07 - Line Cleaning","","01/14/2020","09:52","11:20","2M - Fire Wings (Sacramento/Howe)","1041703","1229 Howe Ave ","Sacramento","CA","95825","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","20",
"5","Nicholas Zahursky Sac","Z0002","3985042","T004-07 - Line Cleaning","no one on site until 1:00pm *Please clean Fort Rock Brewing at this account*","01/14/2020","11:37","12:34","2M - SacYard Community Tap House (Sacramento/33rd)","1040984","1725 33rd St ","Sacramento","CA","95816","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","18",
"6","Nicholas Zahursky Sac","Z0002","3985171","T004-07 - Line Cleaning","10am access","01/14/2020","12:46","13:35","Luigi's Pizza Parlor (Sacramento/Stockton Boulevard)","1017363","3800 Stockton Boulevard ","Sacramento","CA","95820","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","5",
"7","Nicholas Zahursky Sac","Z0002","14908","T004-07 - Line Cleaning","john.gaytan@batemanliving.com (updated 10/4/19)","01/14/2020","13:43","14:08","Tallac Lounge (Sacramento/60th)","4526","3982 60Th St ","Sacramento","CA","95820","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","6",
"8","Nicholas Zahursky Sac","Z0002","2204385","T004-07 - Line Cleaning","rebecca@saccitybrews.com (updated 10/4/19)","01/14/2020","14:13","14:58","2M - Sac City Brews (Sacramento/60th)","1041205","3940 60Th St ","Sacramento","CA","95820","Sacramento","CA05","Every 2 weeks on Tuesday","02/25/2020","12",
